Conversation_ID,Strategy,Type,Game_ID,User_ID,Mutant_ID,Test_ID,Is_Active,Is_Success
42968,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_ONE_FROM_MANY,1778,6,,,0,0
42969,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1776,5,,,0,1
42970,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1776,5,12372,,0,1
42971,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1774,5,,,0,1
42972,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1774,5,12373,,0,1
42973,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1778,5,,,0,1
42974,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1778,5,12375,,0,1
42975,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,1777,6,,32195,0,1
42976,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1776,5,,,0,1
42977,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1776,5,12376,,0,1
42978,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_EQUIVALENCE,1774,5,,,0,0
42979,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1775,5,12374,,0,1
42980,TEST_ANNOTATED_SINGLE_TEST,DEFEND_DEFAULT,1775,6,,32206,0,1
42981,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1777,5,,,0,0
42982,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1775,5,,,0,1
42983,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1775,5,12377,,0,1
42984,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,1777,6,,32201,0,1
42985,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1778,5,,,0,1
42986,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1778,5,12378,,0,1
42987,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1776,5,,,0,1
42988,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1776,5,12379,,0,1
42989,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1778,5,,,0,1
42990,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1778,5,12381,,0,1
42991,TEST_FULL_SUITE,DEFEND_DEFAULT,1776,6,,,0,1
42992,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,1777,6,,32208,0,1
42993,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1776,5,,,0,1
42994,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1776,5,12382,,0,1
42995,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1777,5,12380,,0,1
42996,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1779,5,,,0,1
42997,TEST_DEFAULT,DEFEND_DEFAULT,1779,6,,32216,0,1
42998,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1779,5,12383,,0,1
42999,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1776,6,,,0,1
43000,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1777,5,,,0,1
43001,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1777,5,,,0,0
43002,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_EQUIVALENCE,1774,5,,,0,1
43003,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1778,5,,,0,1
43004,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1778,5,12384,,0,1
43005,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,1777,6,,32210,0,1
43006,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1776,5,,,0,1
43007,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1776,6,,32211,0,1
43008,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1776,5,,,1,0
43009,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1776,6,,32214,0,1
43010,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_DEFAULT,1778,6,,,0,1
43011,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,1777,6,,32215,0,1
43012,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_ONE_FROM_MANY,1778,6,,,0,1
43013,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1779,5,,,0,1
43014,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1779,5,12385,,0,1
43015,TEST_DEFAULT,DEFEND_FOCUS,1779,6,,32224,0,1
43016,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_EQUIVALENCE,1776,5,,,0,0
43017,TEST_FULL_SUITE,DEFEND_ONE_FROM_MANY,1776,6,,32217,1,0
43018,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_ONE_FROM_MANY,1778,6,,32218,0,1
43019,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_ONE_FROM_MANY,1778,6,,32226,0,1
43020,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_ONE_FROM_MANY,1777,6,,32219,0,1
43021,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1777,5,12386,,0,1
43022,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1778,5,,,0,1
43023,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1778,5,12389,,0,1
43024,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1779,5,,,0,1
43025,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1779,5,12387,,0,1
43026,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_FOCUS,1777,6,,32230,0,1
43027,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1777,5,,,0,1
43028,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1777,5,12388,,0,1
43029,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1779,5,,,0,1
43030,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1777,5,,,0,1
43031,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1777,5,12390,,0,1
43032,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1779,5,,,0,0
43033,TEST_DEFAULT,DEFEND_FOCUS,1779,6,,32227,0,1
43034,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_ONE_FROM_MANY,1778,6,,,0,1
43035,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_EQUIVALENCE,1776,5,,,0,1
43036,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1778,5,,,0,1
43037,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1778,5,12391,,0,1
43038,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_ONE_FROM_MANY,1778,6,,32228,0,1
43039,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1777,5,,,0,1
43040,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1777,5,,,0,0
43041,TEST_DEFAULT,DEFEND_FOCUS,1779,6,,32231,0,1
43042,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_EQUIVALENCE,1774,5,,,0,0
43043,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1778,5,,,0,1
43044,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1778,5,12393,,0,1
43045,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_ONE_FROM_MANY,1778,6,,32232,0,1
43046,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1779,5,,,0,0
43047,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1778,5,,,0,1
43048,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1778,5,,,0,0
43049,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_ONE_FROM_MANY,1778,6,,32234,0,1
43050,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_FOCUS,1777,6,,,0,0
43051,TEST_DEFAULT,DEFEND_FOCUS,1779,6,,32237,0,1
43052,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1777,5,,,0,0
43053,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_ONE_FROM_MANY,1778,6,,32239,0,1
43054,TEST_DEFAULT,DEFEND_FOCUS,1779,6,,32242,0,1
43055,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1779,5,12396,,0,1
43056,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_EQUIVALENCE,1774,5,,,0,0
43057,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_ONE_FROM_MANY,1778,6,,32243,0,1
43058,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1778,5,12397,,0,1
43059,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1779,5,,,0,1
43060,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1779,5,,,0,0
43061,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1777,5,12398,,0,1
43062,TEST_DEFAULT,DEFEND_FOCUS,1779,6,,32247,0,1
43063,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1778,5,,,0,1
43064,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1778,5,12401,,0,1
43065,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_ONE_FROM_MANY,1778,6,,32246,0,1
43066,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1777,5,,,0,1
43067,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1777,5,12400,,0,1
43068,TEST_DEFAULT,DEFEND_FOCUS,1779,6,,32254,0,1
43069,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_ONE_FROM_MANY,1778,6,,32250,0,1
43070,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1777,5,,,0,1
43071,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1777,5,12402,,0,1
43072,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_FOCUS,1777,6,,,0,0
43073,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1779,5,12403,,0,1
43074,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1778,5,,,0,1
43075,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_EQUIVALENCE,1774,5,,,0,1
43076,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1778,5,12404,,0,1
43077,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_ONE_FROM_MANY,1778,6,,32253,0,1
43078,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1777,5,,,0,1
43079,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1777,5,12407,,0,1
43080,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_EQUIVALENCE,1776,5,,,0,1
43081,TEST_DEFAULT,DEFEND_FOCUS,1779,6,,32265,0,1
43082,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1778,5,,,0,1
43083,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1778,5,12406,,0,1
43084,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_ONE_FROM_MANY,1778,6,,32258,0,1
43085,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1779,5,,,0,1
43086,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1779,5,12408,,0,1
43087,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1778,5,,,0,1
43088,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1778,5,12410,,0,1
43089,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1777,5,,,0,1
43090,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1777,5,12409,,0,1
43091,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_ONE_FROM_MANY,1778,6,,,0,0
43092,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1777,5,,,0,1
43093,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1777,5,12412,,0,1
43094,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1778,5,,,0,1
43095,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1778,5,12411,,0,1
43096,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1779,5,,,0,1
43097,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_FOCUS,1777,6,,,0,0
43098,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1779,5,12415,,0,1
43099,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1778,5,,,0,1
43100,TEST_DEFAULT,DEFEND_FOCUS,1779,6,,32270,0,1
43101,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1778,5,12414,,0,1
43102,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1777,5,,,0,1
43103,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1777,5,12413,,0,1
43104,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1778,5,,,0,1
43105,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1778,5,12416,,0,1
43106,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1777,5,,,0,1
43107,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1777,5,12417,,0,1
43108,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1778,5,,,0,1
43109,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1778,5,,,0,0
43110,TEST_DEFAULT,DEFEND_DEFAULT,1779,6,,32280,0,1
43111,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1777,5,,,0,1
43112,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1777,5,12418,,0,1
43113,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_EQUIVALENCE,1774,5,,,0,0
43114,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_DEFAULT,1778,6,,,0,1
43115,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_EQUIVALENCE,1779,5,,,0,1
43116,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_ONE_FROM_MANY,1778,6,,,0,1
43117,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_FOCUS,1777,6,,32278,0,1
43118,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_EQUIVALENCE,1776,5,,,0,1
43119,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1778,5,,,0,0
43120,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_ONE_FROM_MANY,1778,6,,,0,0
43121,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_FOCUS,1777,6,,32288,0,1
43122,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1777,5,,,0,1
43123,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1777,5,12420,,0,1
43124,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_EQUIVALENCE,1779,5,,,0,1
43125,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1778,5,12419,,0,1
43126,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_EQUIVALENCE,1774,5,,,0,1
43127,TEST_DEFAULT,DEFEND_DEFAULT,1779,6,,32289,0,1
43128,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1778,5,,,0,1
43129,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1778,5,12421,,0,1
43130,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1777,5,,,0,1
43131,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1777,5,,,0,0
43132,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_FOCUS,1777,6,,32292,0,1
43133,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1778,5,,,0,1
43134,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1778,5,12422,,0,1
43135,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_DEFAULT,1778,6,,,0,1
43136,TEST_DEFAULT,DEFEND_DEFAULT,1779,6,,32297,0,1
43137,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_EQUIVALENCE,1779,5,,,0,1
43138,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1777,5,12423,,0,1
43139,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1778,5,,,0,1
43140,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1778,5,12424,,0,1
43141,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_FOCUS,1777,6,,,0,0
43142,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_ONE_FROM_MANY,1778,6,,,0,1
43143,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_ONE_FROM_MANY,1778,6,,32295,0,1
43144,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1777,5,,,0,1
43145,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1777,5,12425,,0,1
43146,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1778,5,,,0,1
43147,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1778,5,12426,,0,1
43148,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_ONE_FROM_MANY,1778,6,,32298,0,1
43149,TEST_DEFAULT,DEFEND_DEFAULT,1779,6,,32301,0,1
43150,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1778,5,,,0,1
43151,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1778,5,,,0,0
43152,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1777,5,,,0,1
43153,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1777,5,12427,,0,1
43154,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_ONE_FROM_MANY,1778,6,,32300,0,1
43155,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_EQUIVALENCE,1779,5,,,0,1
43156,TEST_DEFAULT,DEFEND_DEFAULT,1779,6,,32307,0,1
43157,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_ONE_FROM_MANY,1778,6,,32303,0,1
43158,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_FOCUS,1777,6,,,0,0
43159,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1777,5,,,0,1
43160,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1777,5,,,0,0
43161,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1778,5,12428,,0,1
43162,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_ONE_FROM_MANY,1778,6,,32306,0,1
43163,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1778,5,,,0,1
43164,TEST_DEFAULT,DEFEND_DEFAULT,1779,6,,32321,0,1
43165,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1778,5,,,0,0
43166,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_ONE_FROM_MANY,1778,6,,32309,0,1
43167,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_EQUIVALENCE,1779,5,,,0,0
43168,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_EQUIVALENCE,1774,5,,,0,0
43169,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_EQUIVALENCE,1776,5,,,0,1
43170,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_ONE_FROM_MANY,1778,6,,,0,0
43171,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1777,5,12429,,0,1
43172,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1778,5,,,0,0
43173,TEST_DEFAULT,DEFEND_DEFAULT,1779,6,,32327,0,1
43174,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1777,5,,,0,1
43175,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1777,5,12430,,0,1
43176,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_EQUIVALENCE,1779,5,,,0,1
43177,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_FOCUS,1777,6,,32331,0,1
43178,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_EQUIVALENCE,1774,5,,,0,0
43179,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1778,5,,,0,0
43180,TEST_DEFAULT,DEFEND_DEFAULT,1779,6,,32338,0,1
43181,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1777,5,,,0,1
43182,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1777,5,,,0,0
43183,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1779,5,,,0,1
43184,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_DEFAULT,1778,6,,,0,1
43185,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1779,5,12431,,0,1
43186,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1778,5,12433,,0,1
43187,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_FOCUS,1777,6,,32336,0,1
43188,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_ONE_FROM_MANY,1778,6,,,0,1
43189,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1777,5,12432,,0,1
43190,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_EQUIVALENCE,1774,5,,,0,1
43191,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_FOCUS,1777,6,,,0,0
43192,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_ONE_FROM_MANY,1778,6,,32337,0,1
43193,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1778,5,,,0,1
43194,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1778,5,12434,,0,1
43195,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_ONE_FROM_MANY,1778,6,,32341,0,1
43196,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1778,5,,,0,1
43197,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1778,5,12435,,0,1
43198,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1779,5,,,0,1
43199,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1777,5,,,0,1
43200,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_ONE_FROM_MANY,1778,6,,32344,0,1
43201,TEST_DEFAULT,DEFEND_DEFAULT,1779,6,,32352,0,1
43202,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1779,5,,,0,0
43203,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1777,5,12437,,0,1
43204,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_EQUIVALENCE,1779,5,,,0,1
43205,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_EQUIVALENCE,1776,5,,,0,0
43206,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1778,5,,,0,1
43207,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1778,5,12436,,0,1
43208,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_ONE_FROM_MANY,1778,6,,32347,0,1
43209,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1778,5,,,0,1
43210,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1778,5,12438,,0,1
43211,TEST_FULL_SUITE_PLUS_DEFAULT,DEFEND_FOCUS,1777,6,,,0,0
43212,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_ONE_FROM_MANY,1778,6,,32351,0,1
43213,TEST_DEFAULT,DEFEND_DEFAULT,1779,6,,32357,0,1
43214,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1777,5,,,0,1
43215,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_ONE_FROM_MANY,1778,6,,32354,0,1
43216,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1777,5,12440,,0,1
43217,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1778,5,,,0,1
43218,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1778,5,12439,,0,1
43219,TEST_DEFAULT,DEFEND_DEFAULT,1779,6,,32360,0,1
43220,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1779,5,12442,,0,1
43221,TEST_FULL_SUITE_PLUS_ANNOTATED,DEFEND_ONE_FROM_MANY,1778,6,,32358,0,1
43222,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_EQUIVALENCE,1774,5,,,0,1
43223,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1778,5,,,0,1
43224,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEPENDENCIES,1778,5,12441,,0,1
43225,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_EQUIVALENCE,1776,5,,,0,1
43226,MUTANT_ANNOTATED_SINGLE_METHOD,ATTACK_DEFAULT,1777,5,,,0,1
